,Stopwords?,References Preserved?,Training Algorithm,Ngrams?,Dimensions,Window,Minimum Count Threshold,Number of Training Epochs,Pearson Correlation Coefficient,Pearson Correlation Coefficient P-Value,Spearman Correlation Coefficient,Spearman Correlation Coefficient P-Value,Unknown Word Pairs,Overall Analogy Accuracy (%)
840,True,True,FastText,True,32,2,5,2,-0.0022761315983813105,0.9919791711106503,-0.08503468313033742,0.7067317015103489,0.0,0.0
841,True,True,Word2Vec,False,256,8,5,5,0.1966870354305896,0.38031929273561876,0.0924043556683,0.6825451499556581,0.0,9.090909090909092
842,False,False,FastText,True,128,20,20,20,0.28716722081808477,0.1950416761726441,0.1689355704856037,0.4523203615742296,0.0,0.0
843,True,False,Word2Vec,True,64,20,5,20,0.45317030273007597,0.03417077938282315,0.31632902124485524,0.15150271550224326,0.0,9.090909090909092
844,True,False,FastText,True,128,20,5,20,0.2555665630459669,0.25099658692204113,0.15022794019692945,0.5045781418998159,0.0,0.0
845,True,True,Word2Vec,False,128,8,20,20,0.22001530505336467,0.3251887765173414,0.11961545427000798,0.595968517711791,0.0,0.0
846,False,True,Word2Vec,True,64,20,50,5,0.3571829087240762,0.10270140564671931,0.21598809515105705,0.3343449731652235,0.0,9.090909090909092
847,False,True,Word2Vec,False,128,8,5,5,0.20988696197599585,0.34850502472520284,0.1383230845586822,0.5392919881391827,0.0,9.090909090909092
848,True,False,Word2Vec,True,64,20,50,5,0.314507523548473,0.15400225924578909,0.2148542993759859,0.336950129325848,0.0,18.181818181818183
849,False,False,FastText,False,256,20,20,20,0.09362823813184935,0.6785567104366158,0.14342516554650248,0.5242805984011663,0.0,0.0
850,True,True,Word2Vec,True,256,8,5,20,0.2508496677420903,0.2601522691297504,0.16383348949778342,0.4662852953851314,0.0,9.090909090909092
851,False,False,Word2Vec,True,64,20,10,5,0.3195715251453591,0.14712398960340514,0.1678017747105325,0.4554046851862623,0.0,18.181818181818183
852,False,False,FastText,True,64,8,10,20,0.25883282499816834,0.24477978246451507,0.14229136977143128,0.5275993008568729,0.0,0.0
853,False,True,FastText,True,256,2,5,5,0.12019122136836986,0.5941874779714155,0.1689355704856037,0.4523203615742296,0.0,0.0
854,False,True,FastText,False,256,20,10,20,0.09076633284134294,0.6878960184346159,0.1218830458201503,0.5889671480982825,0.0,0.0
855,True,True,FastText,False,32,2,20,5,-0.08266250906583386,0.714576763647388,-0.0924043556683,0.6825451499556581,0.0,18.181818181818183
856,False,True,Word2Vec,False,64,20,50,20,0.26957729855731644,0.22503779956118133,0.13718928878361106,0.5426546005151731,0.0,27.27272727272727
857,False,True,FastText,True,256,2,20,2,0.13677828075817264,0.543875944330139,0.18027352823631534,0.4220842629199203,0.0,0.0
858,True,False,Word2Vec,True,256,20,5,5,0.2741108784155869,0.21703215687060215,0.18934389443688465,0.39870604911323637,0.0,18.181818181818183
859,True,False,Word2Vec,False,256,8,10,20,0.18079378082359862,0.4207236697307751,0.13378790145839753,0.5527998694448746,0.0,9.090909090909092
860,True,True,Word2Vec,False,32,2,20,5,0.15249768818747877,0.49808561868440127,0.016440038738531903,0.9421132164253947,0.0,9.090909090909092
861,False,False,Word2Vec,False,32,2,5,2,0.162331810373463,0.4704371648341404,0.003401387325213497,0.9880141276238398,0.0,0.0
862,True,True,Word2Vec,True,256,8,20,20,0.344462764822319,0.11644974206639297,0.27494547545475767,0.21557925774477518,0.0,9.090909090909092
863,True,True,FastText,False,64,8,50,20,0.12763806479030224,0.5713575338908262,0.09523884510597791,0.6733206459842629,0.0,9.090909090909092
864,False,True,FastText,True,64,8,10,5,0.2058553669590704,0.3580516950785569,0.18027352823631534,0.4220842629199203,0.0,0.0
865,False,True,FastText,False,128,8,50,5,0.06576829472572886,0.7712128686496383,0.11621406694479447,0.6065355971027382,0.0,18.181818181818183
866,True,True,Word2Vec,False,256,20,50,5,0.22165130402424205,0.3215126348586592,0.17687214091110182,0.4310381636055245,0.0,9.090909090909092
867,False,False,Word2Vec,True,32,8,20,2,0.24769504249551766,0.2663929569863588,0.09693953876858466,0.667807529231307,0.0,18.181818181818183
868,True,False,FastText,True,256,8,20,20,0.18833889034767975,0.4012603003469834,0.1746045493609595,0.43706340745214756,0.0,0.0
869,False,True,FastText,True,32,8,5,8,0.23001270793908724,0.30311762628844696,0.15419622540967853,0.49325400569103506,0.0,0.0
870,True,True,Word2Vec,True,256,2,5,8,0.1936051244456685,0.3879768462427631,0.03911595423995522,0.8627880861775287,0.0,9.090909090909092
871,True,True,FastText,False,64,20,5,5,0.17374858518178585,0.4393493725676997,0.06349256340398528,0.7789358867404834,0.0,9.090909090909092
872,False,True,FastText,True,128,8,20,5,0.18364331215480412,0.4133137063085656,0.2012487500751319,0.3691436723710212,0.0,0.0
873,False,False,FastText,True,128,8,20,5,0.1815570079740066,0.41873194259691265,0.198414260637454,0.3760654548617681,0.0,0.0
874,False,False,Word2Vec,True,256,8,10,20,0.24919203432820947,0.2634197662162363,0.12698512680797056,0.5733437617955333,0.0,0.0
875,False,False,Word2Vec,False,256,20,10,20,0.2231280252480489,0.3182159892203096,0.13662239089607547,0.5443395134980277,0.0,0.0
876,False,False,Word2Vec,True,128,20,10,5,0.273121015187799,0.218763754693736,0.2176887888136638,0.3304597759729313,0.0,9.090909090909092
877,False,False,Word2Vec,True,64,20,5,20,0.3619650846441575,0.0978539681837236,0.25623784516608344,0.24971068957932147,0.0,0.0
878,True,True,Word2Vec,False,64,8,50,5,0.22002615213340446,0.32516432003932716,0.11281267961958098,0.6171791673554224,0.0,18.181818181818183
879,False,False,Word2Vec,False,64,20,5,5,0.2521469740426985,0.25761317582926857,0.1689355704856037,0.4523203615742296,0.0,9.090909090909092
880,True,True,Word2Vec,True,256,8,5,8,0.27974702069747803,0.20734617544475556,0.21938948247627055,0.3266016627448617,0.0,18.181818181818183
881,False,True,Word2Vec,True,256,8,20,5,0.29214929084305125,0.1870631920076451,0.21145291205077238,0.3448375599534349,0.0,18.181818181818183
882,False,False,FastText,False,32,8,20,8,0.20577825220377316,0.3582357656402132,0.12981961624564847,0.5647432994146222,0.0,9.090909090909092
883,True,False,Word2Vec,True,256,20,5,20,0.3062832089649199,0.16564802989214375,0.2517026620657988,0.2584809927662296,0.0,0.0
884,False,True,Word2Vec,True,32,2,5,2,0.23112744097392482,0.3007150440197989,0.05328840142834479,0.8138036989136336,0.0,45.45454545454545
885,False,True,FastText,True,32,2,5,2,0.1604801356100918,0.47558251653065325,0.05385529931588037,0.8118569961745683,0.0,0.0
886,False,False,FastText,True,256,2,5,8,0.07087559531910141,0.7539574977633361,0.10487610919408281,0.6423016216739541,0.0,0.0
887,False,False,FastText,False,256,8,20,20,0.08065361218803627,0.7212422950816337,0.07539741904223252,0.7387739641267658,0.0,0.0
888,False,True,FastText,True,128,8,5,20,0.17098804991150582,0.4467647157843924,0.09807333454365581,0.664141264573905,0.0,0.0
889,False,True,Word2Vec,False,32,2,5,8,0.20043930353320294,0.3711128282715715,0.0017006936626067484,0.9940069078084173,0.0,9.090909090909092
890,True,False,FastText,False,128,20,50,20,0.24833356393584874,0.2651221885746814,0.2171218909261282,0.33175183451916523,0.0,18.181818181818183
891,False,True,FastText,True,256,20,10,20,0.10863135355725242,0.630365509348119,0.14285826765896686,0.5259387149734946,0.0,0.0
892,True,True,Word2Vec,True,32,8,5,5,0.23817210126982144,0.28580346958945513,0.061224971853842944,0.7866513679595336,0.0,18.181818181818183
893,False,False,FastText,False,64,20,20,5,0.12828450825991808,0.5693940437626269,0.16610108104792576,0.46005157247779094,0.0,0.0
894,True,True,Word2Vec,True,64,20,10,5,0.35585730435175156,0.10407574626589529,0.13435479934593314,0.5511030493938609,0.0,9.090909090909092
895,True,False,Word2Vec,True,256,2,5,2,0.23789314427597286,0.2863850129292824,0.09013676411815767,0.6899564660428967,0.0,9.090909090909092
896,False,True,FastText,False,64,8,20,20,0.17716351275928457,0.43026719370066746,0.10374231341901166,0.6459224033863727,0.0,0.0
897,False,True,FastText,False,32,2,20,8,0.042288899969026364,0.8517725079826071,-0.07086223594194785,0.7540024896871511,0.0,0.0
898,False,False,FastText,True,64,20,20,5,0.2316653886527437,0.2995598065182139,0.12981961624564847,0.5647432994146222,0.0,0.0
899,False,True,Word2Vec,True,256,8,5,20,0.24157743025470413,0.2787637662333201,0.12018235215754355,0.5942148963609815,0.0,0.0
900,False,True,FastText,True,128,20,5,5,0.17377349732458056,0.4392827520575978,0.14569275709664478,0.5176729549934691,0.0,0.0
901,False,True,FastText,True,64,20,5,20,0.2737628916397481,0.2176398606914761,0.14455896132157361,0.5209717992143068,0.0,0.0
902,False,False,Word2Vec,True,64,8,5,20,0.31588133723479983,0.15211438875408845,0.21598809515105705,0.3343449731652235,0.0,18.181818181818183
903,True,True,Word2Vec,False,32,8,5,8,0.18222476159403267,0.416993572074064,0.05555599297848711,0.8060233667065608,0.0,9.090909090909092
904,False,False,FastText,True,256,20,10,20,0.14247166321881716,0.5270709088123795,0.1751714472484951,0.4355529177687406,0.0,0.0
905,False,False,Word2Vec,False,256,2,20,5,0.16676564008697556,0.4582328583562439,0.08390088735526625,0.7104777696107393,0.0,0.0
906,False,True,Word2Vec,True,32,2,5,5,0.19513704219685868,0.3841597533980557,0.10204161975640491,0.651368099582037,0.0,18.181818181818183
907,True,False,Word2Vec,True,256,8,10,5,0.2722144910901893,0.22035757375011694,0.19217838387456257,0.3915509632778743,0.0,18.181818181818183
908,False,False,Word2Vec,True,64,8,10,5,0.30369150877691425,0.169441232291295,0.17063626414821043,0.447714375937703,0.0,18.181818181818183
909,False,True,FastText,True,128,20,50,20,0.2305762856456874,0.30190148093449165,0.14115757399636011,0.5309278543215052,0.0,0.0
910,True,False,FastText,True,128,20,10,20,0.27358106473125937,0.21795784107947602,0.18084042612385093,0.4206017965551948,0.0,0.0
911,True,True,FastText,False,128,8,20,5,0.05140769546315578,0.8202695065968822,-0.0011337957750711656,0.9960045859454445,0.0,9.090909090909092
912,True,True,Word2Vec,False,32,8,5,5,0.22844367902033608,0.30651923601750014,0.12471753525782822,0.5802650879637687,0.0,9.090909090909092
913,True,True,FastText,True,32,2,5,8,-0.0411088231694471,0.8558663983333934,-0.04648562677791779,0.8372438589364435,0.0,0.0
914,False,False,Word2Vec,True,32,8,20,8,0.3392230752813098,0.12248403832511295,0.13322100357086197,0.5544990498417603,0.0,9.090909090909092
915,True,False,FastText,False,128,8,50,5,0.1042314245593775,0.6443594693021699,0.12811892258304172,0.5698967060316282,0.0,18.181818181818183
916,False,True,Word2Vec,False,128,20,10,20,0.23700730684512533,0.28823660824725494,0.11394647539465215,0.6136229199591208,0.0,0.0
917,False,True,Word2Vec,False,64,20,20,5,0.27970809540381525,0.20741206088018602,0.15476312329721412,0.4916465963162564,0.0,9.090909090909092
918,True,True,Word2Vec,True,128,8,20,5,0.2467314406842251,0.2683179998901492,0.1417244718838957,0.5292623495012414,0.0,18.181818181818183
919,True,False,Word2Vec,True,256,2,20,5,0.1582229971372245,0.4818928439670628,-0.01814073240113865,0.9361361911242329,0.0,9.090909090909092
920,True,True,FastText,True,128,20,20,5,0.21838536174497408,0.32887628633854693,0.18254111978645765,0.41617136615548045,0.0,0.0
921,False,False,Word2Vec,False,256,20,5,5,0.23845595121830607,0.28521248221098244,0.20578393317541657,0.3582222034610566,0.0,9.090909090909092
922,True,False,Word2Vec,True,64,8,5,20,0.3648590062057555,0.09500367333812997,0.22052327825134171,0.32404465460670784,0.0,9.090909090909092
923,True,True,FastText,False,64,8,20,20,0.09424474239490767,0.6765507546523141,0.03911595423995522,0.8627880861775287,0.0,9.090909090909092
924,True,False,FastText,False,32,8,5,2,0.039470229404748355,0.861556882540879,-0.04648562677791779,0.8372438589364435,0.0,9.090909090909092
925,True,False,Word2Vec,True,128,8,10,5,0.2617461811602148,0.23931954408345749,0.18367491556152885,0.41323192646261453,0.0,18.181818181818183
926,True,True,FastText,False,256,8,5,20,0.07740498947929969,0.7320625192829266,0.05782358452862944,0.7982607116723914,0.0,0.0
927,True,True,Word2Vec,True,32,8,5,8,0.2609156685085245,0.2408679526950469,0.08616847890540857,0.702992176015715,0.0,18.181818181818183
928,True,False,FastText,True,32,8,20,8,0.16882271669709573,0.45262687456595896,0.11054508806943865,0.6243165041362193,0.0,0.0
929,True,True,Word2Vec,False,256,2,5,8,0.13340167952949658,0.553957248434482,0.011337957750711655,0.9600611089074539,0.0,0.0
930,True,True,FastText,True,256,8,20,2,0.13481825077526238,0.5497176203772272,0.12981961624564847,0.5647432994146222,0.0,0.0
931,True,False,Word2Vec,False,256,20,5,5,0.1916979502797849,0.3927586293316624,0.1853756092241356,0.4088441160637495,0.0,9.090909090909092
932,True,False,Word2Vec,False,128,20,10,5,0.22320192890788668,0.3180515448197677,0.16383348949778342,0.4662852953851314,0.0,18.181818181818183
933,True,False,FastText,True,256,2,5,8,0.006995575869747372,0.9753516219331554,0.0022675915501423312,0.9920092643391916,0.0,0.0
934,True,True,Word2Vec,True,256,8,5,5,0.21847723511737271,0.328667773815221,0.15986520428503437,0.4772975353293445,0.0,27.27272727272727
935,True,True,Word2Vec,False,64,20,50,20,0.2455606978891651,0.2706686908798718,0.15986520428503437,0.4772975353293445,0.0,27.27272727272727
936,False,False,Word2Vec,True,64,20,20,20,0.40019116123924753,0.06496656598525898,0.19898115852498954,0.37467522065096803,0.0,9.090909090909092
937,False,True,FastText,False,32,8,20,2,0.06278332323882194,0.781346953406738,0.06746084861673435,0.7654824410407219,0.0,0.0
938,True,True,FastText,True,64,20,50,20,0.3300143308705554,0.13362982834774065,0.20408323951280982,0.3622955662692271,0.0,0.0
939,True,False,Word2Vec,False,256,20,10,5,0.23252231235052956,0.29772522006044944,0.12811892258304172,0.5698967060316282,0.0,9.090909090909092
940,True,False,FastText,True,128,20,20,20,0.2604109835495668,0.2418120599292778,0.10827749651929633,0.6314865179634123,0.0,0.0
941,True,False,FastText,True,128,8,5,20,0.21097757431504646,0.3459483946623899,0.11224578173204541,0.6189604087553271,0.0,0.0
942,False,True,Word2Vec,False,256,8,50,20,0.19100102777697903,0.39451418049314707,0.09523884510597791,0.6733206459842629,0.0,0.0
943,True,True,Word2Vec,True,64,8,20,20,0.3860626120358672,0.07595842927755547,0.25000196840319205,0.2618199903704488,0.0,18.181818181818183
944,False,True,FastText,True,256,8,50,20,0.11894417399733334,0.5980478409154261,0.13322100357086197,0.5544990498417603,0.0,0.0
945,True,False,Word2Vec,True,256,20,10,20,0.33030791715068053,0.13326369792100182,0.25283645784086994,0.2562701926836495,0.0,18.181818181818183
946,True,False,FastText,True,256,2,20,5,0.030768287491810292,0.8918816060071959,0.01814073240113865,0.9361361911242329,0.0,0.0
947,False,False,Word2Vec,False,32,2,5,8,0.033093111812363005,0.8837639645312185,-0.10827749651929633,0.6314865179634123,0.0,9.090909090909092
948,True,True,FastText,False,128,8,10,20,0.07363535312116158,0.7446798608493667,0.022109017613887727,0.9222032420831412,0.0,9.090909090909092
949,True,False,FastText,True,64,20,5,5,0.275050306240515,0.21539722223978228,0.17913973246124418,0.425057655544126,0.0,0.0
950,False,True,Word2Vec,True,64,20,20,20,0.4326493029665279,0.044314673044114565,0.2772130670049,0.21166443555238262,0.0,0.0
951,False,False,Word2Vec,True,32,8,5,5,0.37669152527481214,0.08398482518282101,0.23979780642755152,0.2824290128062833,0.0,18.181818181818183
952,True,False,Word2Vec,False,32,2,5,2,0.010358782040380751,0.9635080108484213,-0.10430921130654723,0.6441110384529862,0.0,9.090909090909092
953,True,True,Word2Vec,True,64,20,5,5,0.35804399971892614,0.10181581875141635,0.18650940499920676,0.4059331864457656,0.0,18.181818181818183
954,False,False,Word2Vec,True,256,8,5,2,0.3170322107949738,0.15054543585354407,0.10317541553147608,0.6477357077353938,0.0,18.181818181818183
955,True,True,Word2Vec,False,256,8,50,5,0.18487374627890696,0.41013625910589024,0.061224971853842944,0.7866513679595336,0.0,0.0
956,True,False,FastText,True,64,8,10,5,0.15033659283669262,0.5042664102689515,0.09353815144337116,0.6788500071819573,0.0,0.0
957,False,False,Word2Vec,False,256,2,20,8,0.17634659156496962,0.4324306344219396,0.12244994370768589,0.5872222966958964,0.0,0.0
958,False,True,FastText,True,256,8,20,2,0.20055691268845352,0.37082634547711335,0.1479603486467871,0.5111053354120995,0.0,0.0
959,True,False,Word2Vec,False,32,2,20,2,-0.05712434554985636,0.8006524929671316,-0.16723487682299695,0.45695093231845096,0.0,9.090909090909092
960,True,True,FastText,False,128,8,20,20,0.14826822818909835,0.510216732876581,0.052154605653273615,0.8177002791505197,0.0,18.181818181818183
961,True,True,Word2Vec,False,128,20,5,20,0.2758645058143151,0.2139868670174469,0.21088601416323677,0.3461626063572205,0.0,9.090909090909092
962,True,True,Word2Vec,True,64,20,5,20,0.39994536790085394,0.06514680890665679,0.20805152472555888,0.35283260833093744,0.0,9.090909090909092
963,False,False,Word2Vec,True,256,8,50,20,0.2608278908733053,0.24103198481203347,0.14966104230939387,0.5062061286791357,0.0,0.0
964,True,True,Word2Vec,False,256,20,5,5,0.2485349070898219,0.26472228118608465,0.20918532050063005,0.3501556620165177,0.0,9.090909090909092
965,True,False,FastText,False,256,2,20,8,-0.024811220088376232,0.9127279558541805,0.06462635917905643,0.7750856229936227,0.0,0.0
966,False,False,FastText,False,256,8,20,2,0.06729916506404446,0.7660293418120278,0.15646381695982087,0.48683998313556365,0.0,9.090909090909092
967,True,False,Word2Vec,False,128,20,20,5,0.23187634743717214,0.29910752113584055,0.14569275709664478,0.5176729549934691,0.0,18.181818181818183
968,False,False,Word2Vec,True,32,2,20,5,0.294458029743595,0.18344239187208866,0.14399206343403803,0.5226249576548427,0.0,18.181818181818183
969,True,True,FastText,True,32,8,20,5,0.1485643662966314,0.5093627225782769,0.11508027116972332,0.6100750413751528,0.0,0.0
970,False,True,Word2Vec,False,64,8,5,20,0.2469133590548758,0.2679538978483171,0.106009904969154,0.6386886673896048,0.0,9.090909090909092
971,False,True,Word2Vec,False,128,8,20,20,0.2041604711844277,0.36211000931754056,0.1088443944068319,0.6296909805134877,0.0,0.0
972,True,True,FastText,False,256,8,5,5,0.06848008608567642,0.7620373242180236,0.09977402820626256,0.6586557685871004,0.0,0.0
973,False,True,Word2Vec,True,64,8,50,5,0.29986410895400345,0.17515220698520026,0.14399206343403803,0.5226249576548427,0.0,9.090909090909092
974,True,True,FastText,True,64,8,20,20,0.19672861009430304,0.38021658281653653,0.05385529931588037,0.8118569961745683,0.0,0.0
975,True,True,FastText,True,64,20,20,20,0.3165275646346608,0.15123199842200083,0.15816451062242762,0.4820569122512064,0.0,0.0
976,False,True,Word2Vec,True,256,2,20,2,0.18239089361162616,0.41656168956482176,0.03514766902720613,0.8765993568082401,0.0,9.090909090909092
977,True,False,Word2Vec,False,128,20,50,5,0.24278616998117208,0.27629139794216234,0.16666797893546134,0.4584998964118978,0.0,18.181818181818183
978,False,False,FastText,True,128,8,50,20,0.2050282380147024,0.36002888973842584,0.10941129229436748,0.6278974600804699,0.0,0.0
979,True,False,Word2Vec,True,32,8,20,8,0.24190735460152726,0.27808756251145555,0.06065807396630737,0.788583292390677,0.0,18.181818181818183
980,True,False,Word2Vec,False,128,20,5,20,0.2496260041868358,0.2625618201082984,0.13662239089607547,0.5443395134980277,0.0,9.090909090909092
981,False,False,FastText,False,256,2,20,8,-0.04034958749414252,0.858502218264198,0.02040832395128098,0.9281720410432769,0.0,0.0
982,True,False,Word2Vec,False,128,20,50,20,0.2930809966066181,0.1855961837788258,0.20011495430006077,0.37190356319897966,0.0,18.181818181818183
983,False,False,Word2Vec,True,256,8,5,5,0.2815422773910802,0.20432271238653374,0.14739345075925153,0.5127434659204368,0.0,18.181818181818183
984,False,False,FastText,False,128,8,20,20,0.17222512334711557,0.4434335992541529,0.13322100357086197,0.5544990498417603,0.0,0.0
985,True,False,Word2Vec,False,256,20,5,20,0.24059619164066345,0.2807809785308306,0.14059067610882453,0.5325958086976024,0.0,9.090909090909092
986,True,False,Word2Vec,True,64,8,5,5,0.2926243685280241,0.1863141793013527,0.171203162035746,0.4461845332453426,0.0,18.181818181818183
987,False,False,Word2Vec,False,256,8,50,5,0.19767332169899776,0.37788692103186355,0.09353815144337116,0.6788500071819573,0.0,9.090909090909092
988,True,True,Word2Vec,True,64,8,50,20,0.349080046083918,0.11131337560691613,0.20294944373773866,0.3650259462113382,0.0,9.090909090909092
989,True,False,FastText,True,128,8,50,20,0.18878447898373016,0.4001267055522989,0.06349256340398528,0.7789358867404834,0.0,9.090909090909092
990,True,True,FastText,True,256,2,20,2,0.08863579134248795,0.6948773783186061,0.07766501059237485,0.7311946211140772,0.0,9.090909090909092
991,False,False,Word2Vec,False,256,2,5,5,0.15027233887203348,0.5044507478298166,0.03004558803938589,0.8944072413862016,0.0,0.0
992,True,True,Word2Vec,False,64,8,10,5,0.2013169262509738,0.36897809313704794,0.08673537679294419,0.7011248907833818,0.0,18.181818181818183
993,True,False,FastText,False,128,8,10,20,0.13432606745487846,0.5511889918487223,0.06689395072919876,0.7674004670178668,0.0,0.0
994,False,True,FastText,True,256,8,5,8,0.12064036292627572,0.5927996947646555,0.16723487682299695,0.45695093231845096,0.0,0.0
995,False,True,FastText,False,64,8,50,20,0.13496712141398337,0.5492729269525432,0.0725629296045546,0.7482811069797606,0.0,0.0
996,False,False,FastText,False,128,8,5,20,0.13072707904292452,0.5620020177671112,0.05895738030370062,0.794386226890732,0.0,0.0
997,True,False,FastText,True,32,2,5,8,0.06338363197672538,0.7793060728722884,0.003401387325213497,0.9880141276238398,0.0,0.0
998,False,False,Word2Vec,True,256,8,20,8,0.21634648002757417,0.3335240006535923,0.1383230845586822,0.5392919881391827,0.0,9.090909090909092
999,False,False,FastText,True,256,2,20,8,0.0930132428973978,0.680559852219917,0.18310801767399323,0.41470022561701336,0.0,0.0
1000,False,False,Word2Vec,False,256,20,20,20,0.20073344500934798,0.37039657024771117,0.16723487682299695,0.45695093231845096,0.0,0.0
1001,False,True,FastText,True,256,8,20,20,0.08866728843838784,0.694773992887332,0.07199603171701902,0.750186830068403,0.0,0.0
1002,False,True,FastText,True,64,20,10,20,0.25067981619357405,0.2604858819077318,0.13095341202071964,0.5613192323425176,0.0,0.0
1003,False,False,FastText,False,256,8,5,20,0.0639256716293173,0.777464495750042,0.02834489437677914,0.900354554320981,0.0,0.0
1004,False,False,Word2Vec,False,32,8,5,8,0.3122832138011083,0.15709358738530863,0.1349216972334687,0.5494085967567186,0.0,0.0
1005,True,True,Word2Vec,True,256,2,5,2,0.23481310604819697,0.2928549574015821,0.03684836268981288,0.8706757603327766,0.0,27.27272727272727
1006,True,False,FastText,True,32,2,5,5,0.023895426483527774,0.9159379713001045,-0.02040832395128098,0.9281720410432769,0.0,0.0
1007,False,True,Word2Vec,False,256,2,20,5,0.14865461880356104,0.5091025876016264,0.06405946129152086,0.7770101230711555,0.0,0.0
1008,False,False,FastText,False,64,8,10,5,0.0948876035030234,0.6744612934449441,0.13662239089607547,0.5443395134980277,0.0,9.090909090909092
1009,False,True,FastText,True,32,8,5,5,0.2182326381718659,0.32922307731309164,0.1320872077957908,0.5579044632316312,0.0,0.0
1010,False,False,FastText,False,128,8,50,20,0.14814840967719012,0.5105624646564773,0.08503468313033742,0.7067317015103489,0.0,9.090909090909092
1011,True,False,FastText,True,64,8,20,20,0.22193231698589788,0.3208837197323043,0.06689395072919876,0.7674004670178668,0.0,0.0
1012,True,True,FastText,False,256,8,10,5,0.07233615858062156,0.7490432665169757,0.08220019369265952,0.7161089700249516,0.0,9.090909090909092
1013,False,False,Word2Vec,False,256,8,10,5,0.20407204063402692,0.3623224772763527,0.10204161975640491,0.651368099582037,0.0,9.090909090909092
1014,False,False,Word2Vec,True,128,8,50,20,0.30707101353823046,0.16450677757348942,0.17743903879863743,0.4295388318061695,0.0,9.090909090909092
1015,True,False,FastText,False,32,2,20,2,-0.01661400640283956,0.941501670056167,-0.0663270528416632,0.7693198085686848,0.0,9.090909090909092
1016,True,True,FastText,False,256,2,20,8,-0.012843336989745498,0.9547632255004195,0.008503468313033741,0.9700407782726375,0.0,0.0
1017,True,False,FastText,False,256,8,50,5,0.05213861716742834,0.8177552576421898,0.13548859512100428,0.5477165185674455,0.0,18.181818181818183
1018,False,True,Word2Vec,False,256,20,5,20,0.16693944580957662,0.45775781488842293,0.1326541056833264,0.5562005834825992,0.0,0.0
1019,False,True,Word2Vec,False,256,2,5,2,0.11119781392512014,0.6222586500122919,-0.00623587676289141,0.9780277012693269,0.0,9.090909090909092
1020,True,True,Word2Vec,True,64,8,10,5,0.32233201306238335,0.14346715727439968,0.20294944373773866,0.3650259462113382,0.0,9.090909090909092
1021,False,True,Word2Vec,False,32,2,20,5,0.08819883931791746,0.6963121603199799,-0.025510404939101228,0.9102780732917095,0.0,9.090909090909092
1022,True,True,FastText,False,32,8,20,2,0.016537485871552002,0.9417706578284128,0.07142913382948343,0.7520939610282176,0.0,0.0
1023,True,False,Word2Vec,True,64,8,10,5,0.3066949411965006,0.16505089101853673,0.22052327825134171,0.32404465460670784,0.0,18.181818181818183
1024,True,False,FastText,False,64,8,10,5,-0.005444962434960732,0.98081397990359,-0.06235876762891411,0.7827911630171815,0.0,18.181818181818183
1025,True,False,Word2Vec,False,128,8,5,5,0.1880228298364178,0.4020654477647358,0.0663270528416632,0.7693198085686848,0.0,9.090909090909092
1026,True,False,Word2Vec,True,128,20,10,5,0.2988519859152493,0.17668430645778505,0.15986520428503437,0.4772975353293445,0.0,18.181818181818183
1027,True,False,Word2Vec,False,256,8,20,20,0.21668580479432292,0.332747797243946,0.14115757399636011,0.5309278543215052,0.0,0.0
1028,True,True,Word2Vec,True,256,8,20,5,0.3027303574507057,0.17086311898617806,0.22732605290176872,0.30895638752158966,0.0,18.181818181818183
1029,True,True,Word2Vec,True,128,8,50,5,0.2616756006823262,0.23945088197879494,0.1819742218989221,0.41764534414500243,0.0,27.27272727272727
1030,True,True,Word2Vec,True,32,2,20,5,0.12860831092398428,0.5684116528324457,0.04365113734023988,0.8470512563794537,0.0,18.181818181818183
1031,False,True,Word2Vec,False,64,20,5,5,0.39060027369856054,0.07228595191109685,0.3339028557584583,0.12883839002104552,0.0,9.090909090909092
1032,False,True,Word2Vec,True,64,8,10,5,0.3301114052518399,0.13350868788223733,0.1683686725980681,0.45386115996681486,0.0,18.181818181818183
1033,True,True,FastText,False,256,8,10,20,0.07178876894283556,0.7508839309199561,0.07142913382948343,0.7520939610282176,0.0,0.0
1034,False,False,FastText,False,128,8,10,5,0.06858697354786199,0.7616762854624249,0.157597612734892,0.4836486439788491,0.0,0.0
1035,True,False,FastText,False,32,8,20,2,0.04184780592858181,0.8533023138216319,0.04308423945270429,0.8490154089953714,0.0,9.090909090909092
1036,False,False,FastText,False,256,8,50,20,0.0993499179597327,0.660022141378104,0.10317541553147608,0.6477357077353938,0.0,0.0
1037,False,True,FastText,True,256,20,20,5,0.15841410512614776,0.4813569370381703,0.1649672852728546,0.46316304038524503,0.0,0.0
1038,True,True,FastText,True,256,8,5,8,0.12041149028626415,0.5935067072063178,0.10771059863176075,0.6332840639252926,0.0,0.0
1039,True,False,FastText,False,128,8,10,5,0.08553556292250522,0.705078870690937,0.08049950003005277,0.7217544549647206,0.0,0.0
1040,True,False,FastText,True,256,2,20,2,0.05990998611853989,0.7911345276590747,0.0362814648022773,0.8726495643802721,0.0,0.0
1041,False,False,FastText,False,32,8,20,2,0.12297174603567225,0.5856181994832238,0.15646381695982087,0.48683998313556365,0.0,0.0
1042,False,True,Word2Vec,False,128,8,20,5,0.20916797977144538,0.35019651456111023,0.1649672852728546,0.46316304038524503,0.0,18.181818181818183
